"variable","bf_statistic","bf_p_value","bf_p_adj","bf_reject","eta_B_waba","eta_B_int","delta_eta_B","class_waba","class_iwaba","reclassified","pi_R","E_R_het_int","V_R_het"
"Probe_13",3.91851419959449,1.27897044244207e-05,3.39948868329704e-05,TRUE,0.579963804881541,0.675701053040715,0.0957372481591742,"Within","Equivocal",TRUE,0.396745157663736,0.245029562306199,0.0396434879576694
"Probe_14",2.72247199229462,0.00152673464292463,0.002366261922935,TRUE,0.524022633992967,0.644862606814842,0.120839972821876,"Within","Equivocal",TRUE,0.468242021947579,0.233920872856174,0.0394926890565242
"Probe_15",3.74148086595229,2.61974557670408e-05,6.39042873175363e-05,TRUE,0.368580128610334,0.573674926638367,0.205094798028033,"Within","Within",FALSE,0.679521040189432,0.230971192570624,0.0458675079274913
"Probe_16",5.05476430969495,1.2876857868882e-07,6.15414959678227e-07,TRUE,0.505794245108065,0.635401927302657,0.129607682194591,"Within","Equivocal",TRUE,0.492289489427772,0.29477856953349,0.0643378111072257
"Probe_17",2.2763601004487,0.00836234615152887,0.0110518649195333,TRUE,0.351717274341287,0.567278359895335,0.215561085554047,"Within","Within",FALSE,0.702491483335226,0.214722176582144,0.0401980652593894
"Probe_18",5.32645245404514,4.32621254375931e-08,2.42189692849086e-07,TRUE,0.57968898388819,0.675542919939039,0.0958539360508491,"Within","Equivocal",TRUE,0.397086995569903,0.265291226987406,0.0464931717876463
"Probe_19",3.29675060672593,0.00015727983346836,0.000312400885990141,TRUE,0.453462727346324,0.609864156986887,0.156401429640563,"Within","Equivocal",TRUE,0.562882321732119,0.241411963186397,0.0460619474893742
"Probe_20",2.34863848595602,0.00638423446300251,0.00862693775657398,TRUE,0.420270289710512,0.594930684930559,0.174660395220047,"Within","Within",FALSE,0.608439171009839,0.364282990683286,0.108711473621371
"Probe_21",1.37094275545996,0.176929538455871,0.186227585100364,FALSE,0.300730394993792,0.549589493620754,0.248859098626961,"Within","Within",FALSE,0.770241788829382,0.273355382161248,0.0676220347324383
"Probe_22",2.21966013910687,0.010315170138405,0.0133925459047203,TRUE,0.413946152400414,0.592198359316334,0.17825220691592,"Within","Within",FALSE,0.617149649067754,0.298762977491295,0.0735910476936229
"Probe_23",0.868516719995307,0.587239039366196,0.590658778293,FALSE,0.22556589724706,0.528193829694595,0.302627932447535,"Within","Within",FALSE,0.861458095041977,0.39960678319762,0.150795324459129
"Probe_24",3.04711112439775,0.000425828835669328,0.000753313721074496,TRUE,0.595397234474844,0.68468657248519,0.0892893380103467,"Within","Equivocal",TRUE,0.377708452088776,0.217489016093881,0.0303789930703074
"Probe_25",1.29473898427682,0.219200324119723,0.228148435581877,FALSE,0.31428813929813,0.554047729280283,0.239759589982153,"Within","Within",FALSE,0.752553048601666,0.447704272855746,0.179728009541372
"Probe_26",2.4990217756522,0.00361344613639725,0.00514472480845142,TRUE,0.637988129648448,0.710556610835108,0.0725684811866594,"Equivocal","Equivocal",FALSE,0.32687556966477,0.194581523181679,0.0223376660930249
"Probe_27",2.71639342397829,0.00156327295419811,0.00241706164821295,TRUE,0.518620831297307,0.642028780747674,0.123407949450367,"Within","Equivocal",TRUE,0.475333723452075,0.27312641861826,0.0542581649468869
"Probe_28",2.4003253914394,0.00525566574655034,0.0072328443186119,TRUE,0.395195520749793,0.58431196233281,0.189116441583017,"Within","Within",FALSE,0.642979932219052,0.185477864868581,0.0288825333752585
"Probe_29",2.40966883302561,0.0050734194181401,0.00700604677730265,TRUE,0.203081363830553,0.522915222040504,0.319833858209951,"Within","Within",FALSE,0.885701671539419,0.181409782634847,0.0313928991104931
"Probe_30",2.99621193701247,0.000521027453953105,0.000900501828367626,TRUE,0.397087321639321,0.585093008009472,0.188005686370151,"Within","Within",FALSE,0.64037509408018,0.198153336690518,0.0329065069087775
"Probe_31",4.98441395531438,1.70930504195255e-07,7.90117032773633e-07,TRUE,0.675819679723588,0.734866104144533,0.0590464244209454,"Equivocal","Equivocal",FALSE,0.283918393291139,0.262071279570796,0.0371239199375937
"Probe_32",3.08386887346496,0.000367978042654871,0.000660280529397362,TRUE,0.247561502772378,0.5338634488718,0.286301946099422,"Within","Within",FALSE,0.836215526100182,0.241816337612806,0.0546141635845365
"Probe_33",2.24565399053809,0.00937090616445513,0.0122727163244715,TRUE,0.399511435300315,0.586098637564639,0.186587202264324,"Within","Within",FALSE,0.637036577790685,0.263493152561141,0.0580524958295886
"Probe_34",2.42024092024745,0.00487459447284766,0.00675296343401052,TRUE,0.386039312155261,0.580578419988981,0.19453910783372,"Within","Within",FALSE,0.655577118538168,0.261084316636558,0.0577136733616253
"Probe_35",2.95520842811093,0.000612752464399735,0.00104099871344822,TRUE,0.405678783620004,0.588681456936333,0.183002673316328,"Within","Within",FALSE,0.628540328947643,0.291816651460535,0.0707829240533285
"Probe_36",3.43518219009296,9.02006921217335e-05,0.000190443443421583,TRUE,0.421617762411901,0.595517554890401,0.1738997924785,"Within","Within",FALSE,0.606583891845773,0.349930393602104,0.100175646669126
"Probe_37",2.77660602570278,0.00123619614690118,0.00195421508756746,TRUE,0.505944390002186,0.635478667455456,0.12953427745327,"Within","Equivocal",TRUE,0.492090097695997,0.430429943278814,0.137148403850137
"Probe_38",4.72049823743697,4.958786178344e-07,1.98289724627184e-06,TRUE,0.595173934588801,0.684555092428544,0.0893811578397435,"Within","Equivocal",TRUE,0.37798161284149,0.321964793856061,0.0666030807803534
"Probe_39",3.15052048799439,0.000282210594270249,0.000522192002737359,TRUE,0.449156703779562,0.607870977506947,0.158714273727385,"Within","Within",FALSE,0.568769252826504,0.395405177805126,0.124173567535042
"Probe_40",4.35557232682405,2.17321685480609e-06,7.26501193314261e-06,TRUE,0.52340559366527,0.644537615789362,0.121132022124092,"Within","Equivocal",TRUE,0.469050572035741,0.405741795556693,0.118922769943363
"Probe_41",2.40651521926243,0.00513423567807358,0.00707968303690411,TRUE,0.421507255109676,0.595469363181376,0.1739621080717,"Within","Within",FALSE,0.606736034183062,0.38087761405477,0.118691311579091
"Probe_42",7.70222614776363,4.18376444599744e-12,8.60484101101881e-11,TRUE,0.832613282436571,0.849530097444478,0.0169168150079066,"Between","Between",FALSE,0.12853821019591,0.297272479782687,0.0269713242820983
"Probe_43",1.82007510228005,0.0427332155337667,0.0494114339993446,TRUE,0.785895183861821,0.812931190660834,0.0270360067990129,"Equivocal","Between",TRUE,0.171062129570084,0.169434556022728,0.0109216289181506
"Probe_44",3.03743780266692,0.000442491558356628,0.000779272218164951,TRUE,0.691198019287727,0.745109593919223,0.0539115746314952,"Equivocal","Equivocal",FALSE,0.267063557523865,0.180965917366389,0.0170164574449616
"Probe_45",1.7981406138836,0.0460373359885718,0.0529081868773292,FALSE,0.90771489040829,0.913074616898161,0.00535972648987104,"Between","Between",FALSE,0.0664882234157919,0.218787222176329,0.00838474861322521
"Probe_46",2.18324132417642,0.0117929351133788,0.0151313936197941,TRUE,0.87797039954039,0.887184108731593,0.00921370919120279,"Between","Between",FALSE,0.0901645431807873,0.211784595650112,0.0102268928114543
"Probe_47",4.15991873350874,4.80514825174083e-06,1.44460221537924e-05,TRUE,0.747992192784968,0.784788514812638,0.0367963220276704,"Equivocal","Equivocal",FALSE,0.207886206923359,0.214331911890975,0.0201339133820256
"Probe_48",3.51863124009827,6.44516203378576e-05,0.000141606671794147,TRUE,0.622079423372797,0.700708821720847,0.0786293983480504,"Equivocal","Equivocal",FALSE,0.345563174848039,0.383729601829188,0.0898099171326766
"Probe_49",2.87096212213566,0.000854039218600722,0.00140198589354966,TRUE,0.487817830875504,0.626356948195722,0.138539117320218,"Within","Equivocal",TRUE,0.516306659154471,0.426539759843911,0.137941292311751
"Probe_50",2.5117868562228,0.00344154278809117,0.00492222436159811,TRUE,0.46931025134738,0.617342038308108,0.148031786960728,"Within","Equivocal",TRUE,0.541302048940668,0.424772666560133,0.139980766941289
"Probe_51",2.24473155470335,0.00940294490300786,0.0123096580258366,TRUE,0.4178980705662,0.593901510669962,0.176003440103763,"Within","Within",FALSE,0.61170600165509,0.341952594645175,0.0960233587866988
"Probe_52",0.834810485878972,0.622867328362067,0.625906655957453,FALSE,0.511300028194766,0.638228874315843,0.126928846121077,"Within","Equivocal",TRUE,0.484991722064573,0.150135071464213,0.0165637379249049
"Probe_53",3.93014576974439,1.22007043160677e-05,3.26524347599126e-05,TRUE,0.683949095476232,0.740254857898331,0.0563057624220993,"Equivocal","Equivocal",FALSE,0.274964420833591,0.275350133866477,0.0401474176889313
"Probe_54",1.70414700951487,0.0630216250612445,0.0707072964558756,FALSE,0.396500503116802,0.584850382533935,0.188349879417133,"Within","Within",FALSE,0.641183148518637,0.321138734131312,0.0864777590664729
"Probe_55",3.28220141760435,0.000166722079862458,0.000328193231474346,TRUE,0.578534592768044,0.674879393518035,0.0963448007499914,"Within","Equivocal",TRUE,0.398523967690977,0.248982949520186,0.041035174923577
"Probe_56",1.9157891261397,0.0307268039326557,0.0364738879374999,TRUE,0.569326171996567,0.669627878757153,0.100301706760586,"Within","Equivocal",TRUE,0.410048069940996,0.263628101203601,0.0467354186417752
"Probe_57",1.89601121550541,0.0329145349791025,0.038849744681411,TRUE,0.365701107405285,0.57256388712637,0.206862779721084,"Within","Within",FALSE,0.683455668540188,0.310397718373471,0.0830400670435545
"Probe_58",3.28864301404807,0.000162474131685908,0.000320971833387128,TRUE,0.369850329969395,0.574167578528531,0.204317248559136,"Within","Within",FALSE,0.677783670930607,0.336105387423458,0.0970216855668181
"Probe_59",2.89499561403633,0.000776989472528467,0.00128867210517481,TRUE,0.613136516993957,0.695269816588805,0.0821332995948486,"Equivocal","Equivocal",FALSE,0.356226559223962,0.309170937037333,0.0593508878959884
"Probe_60",3.32956850896865,0.00013788498334466,0.0002783869390982,TRUE,0.464742735434891,0.615163879757534,0.150421144322643,"Within","Equivocal",TRUE,0.547506793261542,0.459197042260365,0.164483797087459
"Probe_61",1.25536632756395,0.243923358459455,0.252783284318338,FALSE,0.495927887658265,0.630402462417777,0.134474574759512,"Within","Equivocal",TRUE,0.505436772316486,0.187122582686855,0.0262698003009789
"Probe_62",2.69992491134036,0.00166662746968638,0.00256206690071512,TRUE,0.418211048388841,0.594037001494144,0.175825953105304,"Within","Within",FALSE,0.611274952560183,0.452525000465158,0.168109603884965
"Probe_63",4.04452427540828,7.67315428129578e-06,2.16729166907779e-05,TRUE,0.547088580358774,0.657248976066885,0.110160395708111,"Within","Equivocal",TRUE,0.438314087449427,0.424793079526201,0.12580107525002
"Probe_64",3.80328756679801,2.03986879645512e-05,5.13660643948247e-05,TRUE,0.455240513624304,0.610691892598173,0.15545137897387,"Within","Equivocal",TRUE,0.560454495583364,0.375381125390361,0.11114386073262
"Probe_65",3.75347505884612,2.49562423485505e-05,6.13582920080214e-05,TRUE,0.559968759274731,0.664366674481585,0.104397915206853,"Within","Equivocal",TRUE,0.421868553249192,0.404870166583997,0.111952037148038
"Probe_66",3.45011836138213,8.49382279041189e-05,0.000180683794420556,TRUE,0.517792888255029,0.641596685112193,0.123803796857164,"Within","Equivocal",TRUE,0.47642331501707,0.37849697089632,0.104321056594981
"Probe_67",4.09239975265162,6.31895701863616e-06,1.82824912392586e-05,TRUE,0.751469872376521,0.787314322541088,0.0358444501645675,"Equivocal","Equivocal",FALSE,0.204419170507838,0.269439780449066,0.0314417117507996
"Probe_68",2.44185360625399,0.00449138294971574,0.0062658575926076,TRUE,0.415003149489611,0.592652498497547,0.177649349007936,"Within","Within",FALSE,0.615693530411442,0.516501336432444,0.219712552503373
"Probe_69",2.00024649198157,0.0228291688991755,0.0277554450520327,TRUE,0.460962342937595,0.613375103030691,0.152412760093096,"Within","Equivocal",TRUE,0.552651846585589,0.2248706834903,0.0396209462719613
"Probe_70",4.44700118233152,1.50023059442006e-06,5.26046802841507e-06,TRUE,0.68951898856801,0.743980942642696,0.0544619540746863,"Equivocal","Equivocal",FALSE,0.268886595405735,0.31166029512973,0.0506946481068574
"Probe_71",3.31388847174185,0.000146836081607926,0.000294313448823074,TRUE,0.649571450146578,0.717866069317661,0.0682946191710825,"Equivocal","Equivocal",FALSE,0.313499255370683,0.259475530384134,0.0387225960357795
"Probe_72",1.28832562258354,0.223090457382926,0.232077068644644,FALSE,0.3895733272839,0.582010271010179,0.192436943726279,"Within","Within",FALSE,0.65071730510847,0.285005337701735,0.0685522943501207
"Probe_73",2.10613697634841,0.0156178018583996,0.0195579900745024,TRUE,0.437800115842647,0.60269388882566,0.164893772983014,"Within","Within",FALSE,0.584333783222091,0.400698899423534,0.129129836493787
"Probe_74",2.10234514662391,0.0158335724783727,0.019818801115881,TRUE,0.499704971793766,0.632306296425899,0.132601324632133,"Within","Equivocal",TRUE,0.500393409596369,0.382319808052013,0.10911555176078
"Probe_75",4.21436522309207,3.85297532456974e-06,1.18997005649998e-05,TRUE,0.508104331816935,0.636584813207281,0.128480481390347,"Within","Equivocal",TRUE,0.489224036981545,0.490150180688192,0.177322463188555
"Probe_76",3.37714389395331,0.000113909331894257,0.000234490016431816,TRUE,0.5118047061097,0.638489327862325,0.126684621752624,"Within","Equivocal",TRUE,0.484324233408958,0.471566020610832,0.163295916675617
"Probe_77",3.07908708007852,0.000375039783462539,0.000671975910960263,TRUE,0.466780901226608,0.616133552904346,0.149352651677737,"Within","Equivocal",TRUE,0.544736436414969,0.49440959385273,0.190215436345998
"Probe_78",5.13933357903493,9.16475019208107e-08,4.63372308263765e-07,TRUE,0.541181438491342,0.654032795597203,0.112851357105861,"Within","Equivocal",TRUE,0.44592183847633,0.418930683689582,0.123475310159487
"Probe_79",2.04776431359148,0.019271232196135,0.0237460726270725,TRUE,0.545021408174098,0.656120044689301,0.111098636515202,"Within","Equivocal",TRUE,0.440971791445559,0.357281198455119,0.0892784876078359
"Probe_80",2.01614159735303,0.0215750932047247,0.0263384041759761,TRUE,0.380018312550187,0.578165604627041,0.198147292076853,"Within","Within",FALSE,0.663848233562262,0.204945785208876,0.0357554896462001
"Probe_81",2.01962531065783,0.0213090716437189,0.0260532514700149,TRUE,0.460644349111824,0.613225216809326,0.152580867697502,"Within","Equivocal",TRUE,0.553085009464305,0.218312627130778,0.0373575566564967
"Probe_82",4.27799596353623,2.97657670056406e-06,9.53775215263525e-06,TRUE,0.697619720059011,0.749449562471222,0.0518298424122114,"Equivocal","Equivocal",FALSE,0.260130044974201,0.253177614005707,0.0327375004569127
"Probe_83",2.11077689695504,0.0153575792603295,0.0192590206619309,TRUE,0.380462987715274,0.578342649140415,0.197879661425141,"Within","Within",FALSE,0.663237804768481,0.45003130916646,0.172336995925056
"Probe_84",0.949798690775927,0.502913425555872,0.507303338024615,FALSE,0.319853780114928,0.555929737524638,0.236075957409711,"Within","Within",FALSE,0.74521331564356,0.404602501999421,0.146213096024619
"Probe_85",2.77973849122434,0.00122115744601869,0.00193369992659683,TRUE,0.447253815398665,0.606995449058321,0.159741633659655,"Within","Within",FALSE,0.571373509887969,0.323641162519896,0.0833679260282215
"Probe_86",2.72621004872327,0.00150468241440027,0.00233523803116054,TRUE,0.427298763524255,0.598009925994515,0.17071116247026,"Within","Within",FALSE,0.598765490617609,0.259629475687318,0.0548216419475797
"Probe_87",7.35249721203206,1.57043267279278e-11,2.65815174110331e-10,TRUE,0.609774718353737,0.693243183272816,0.0834684649190793,"Equivocal","Equivocal",FALSE,0.360264183525329,0.463560095660532,0.134305447656745
"Probe_88",5.08200991857171,1.15400231592844e-07,5.61549203294713e-07,TRUE,0.690179938461166,0.744424935191103,0.0542449967299372,"Equivocal","Equivocal",FALSE,0.26816845335536,0.335829339345886,0.0587598643491506
"Probe_89",1.73728321495555,0.0564724227616574,0.063989596982259,FALSE,0.66320984872217,0.726623325198673,0.0634134764765024,"Equivocal","Equivocal",FALSE,0.298001970376688,0.185786560042637,0.019236942816882
"Probe_90",1.38842903956242,0.168223002433621,0.177610496127991,FALSE,0.426324854860964,0.597580576249386,0.171255721388422,"Within","Within",FALSE,0.600105360670216,0.2383272467735,0.0462416063346792
"Probe_91",2.86540514945311,0.000872898416981238,0.00142943901233251,TRUE,0.654408414732515,0.720953177220284,0.0665447624877687,"Equivocal","Equivocal",FALSE,0.307971665398563,0.234450843573557,0.0312687503476229
"Probe_92",4.06293376996849,7.1211195049603e-06,2.02992977121876e-05,TRUE,0.608527967381568,0.692494085771684,0.0839661183901161,"Within","Equivocal",TRUE,0.361765577394114,0.336030071315604,0.0707435226096769
"Probe_93",4.77895187166795,3.91552924305927e-07,1.61518095098256e-06,TRUE,0.754017553400851,0.789171836626874,0.0351542832260234,"Equivocal","Equivocal",FALSE,0.201890678629549,0.269619603955648,0.031206281430266
"Probe_94",4.36676013375384,2.0768476527433e-06,6.97770421376607e-06,TRUE,0.734452609906575,0.775061667625457,0.0406090577188813,"Equivocal","Equivocal",FALSE,0.221555810882239,0.250617400785499,0.0287824629605502
"Probe_95",5.05547231493331,1.28402245946901e-07,6.14395375825165e-07,TRUE,0.565274972051147,0.667340775840198,0.102065803789051,"Within","Equivocal",TRUE,0.415152218445875,0.272002286014393,0.0500900458458469
"Probe_96",3.9504120175655,1.12384346239169e-05,3.04269299450493e-05,TRUE,0.644119202153543,0.714410880692495,0.0702916785389515,"Equivocal","Equivocal",FALSE,0.319771089090727,0.237512118761587,0.0328405514289347
"Probe_97",1.21417572964194,0.271967212672334,0.280308587562124,FALSE,0.256884690201871,0.536415767110826,0.279531076908955,"Within","Within",FALSE,0.825112350304966,0.271064181748365,0.0682805402815092
"Probe_98",2.63113223575523,0.00217564361233358,0.00325091752045714,TRUE,0.607424809990035,0.691832390934533,0.0844075809444984,"Within","Equivocal",TRUE,0.363095851374453,0.277837039014425,0.0484657387036391
"Probe_99",3.57524065336906,5.12930673184364e-05,0.000116110560926725,TRUE,0.497524687607159,0.631205799487824,0.133681111880665,"Within","Equivocal",TRUE,0.503303121654096,0.495785476787257,0.184025224773152
"Probe_100",1.04363425485329,0.411696803636749,0.417967751031292,FALSE,0.362510933971781,0.571341860068767,0.208830926096986,"Within","Within",FALSE,0.687809882995586,0.166769636099877,0.0240351996815286
"Probe_101",2.62833205334658,0.00219930437297355,0.00328230290282209,TRUE,0.499428115030067,0.63216632200507,0.132738206975002,"Within","Equivocal",TRUE,0.500762658427969,0.231261002445091,0.0399390699046909
"Probe_102",4.09554740868842,6.23879616701295e-06,1.80994059581356e-05,TRUE,0.52935677401809,0.647685890618452,0.118329116600362,"Within","Equivocal",TRUE,0.461269066869819,0.338126622418745,0.0818767115921302
"Probe_103",2.63925879976955,0.00210837717278756,0.0031609914622444,TRUE,0.641175343848508,0.712556132529881,0.0713807886813731,"Equivocal","Equivocal",FALSE,0.323175510739754,0.205407693831829,0.0247213230768559
"Probe_104",4.53426287480272,1.05350444268293e-06,3.84688380605044e-06,TRUE,0.458360584629137,0.612151410708088,0.15379082607895,"Within","Equivocal",TRUE,0.556197560525842,0.301061756362975,0.0712340105823557
"Probe_105",2.46393345227903,0.00413014869379214,0.00580425008472293,TRUE,0.578417083116953,0.674811915519701,0.0963948324027475,"Within","Equivocal",TRUE,0.398670339542749,0.191652062860438,0.0243182774583043
"Probe_106",1.17146853369848,0.303424988925151,0.311432306524262,FALSE,0.320752169088261,0.556236340943023,0.235484171854762,"Within","Within",FALSE,0.74402463045248,0.437891917288941,0.171152988461244
"Probe_107",1.58513096861021,0.0925707725989959,0.101250464405398,FALSE,0.52548775822243,0.645635607186049,0.120147848963619,"Within","Equivocal",TRUE,0.466323766153967,0.240893257743738,0.0417932816440099
"Probe_108",4.58579803067405,8.55103611918651e-07,3.1995176609013e-06,TRUE,0.756108007683549,0.790700517071343,0.0345925093877939,"Equivocal","Equivocal",FALSE,0.199823156089754,0.263566493619466,0.0296026232804654
"Probe_109",5.75162350102622,7.9393043250775e-09,5.61307418018133e-08,TRUE,0.715907686914775,0.762012325799681,0.0461046388849056,"Equivocal","Equivocal",FALSE,0.240723317330795,0.282015906903515,0.0385746193043351
"Probe_110",1.43499678019656,0.146741689761355,0.156079443956869,FALSE,0.582248549873356,0.677018238348825,0.0947696884754683,"Within","Equivocal",TRUE,0.393907085862851,0.160731288165686,0.0169900461679524
"Probe_111",1.76744934123202,0.051055964737847,0.0582714197516013,FALSE,0.250359836003803,0.534620246393588,0.284260410389786,"Within","Within",FALSE,0.83290669067402,0.178310872190871,0.0296513551342368
"Probe_112",5.48591780543306,2.28654328804367e-08,1.39176751935754e-07,TRUE,0.358594429041744,0.569854698850041,0.211260269808298,"Within","Within",FALSE,0.693146633432363,0.264885406479201,0.0608330592180217
"Probe_113",2.85066992152287,0.000924913840700259,0.00150708977715239,TRUE,0.614886869641526,0.696328891605762,0.0814420219642359,"Equivocal","Equivocal",FALSE,0.354130594815554,0.254873543888005,0.0401958281317569
"Probe_114",2.5790578510791,0.00265925364347352,0.00390061101955212,TRUE,0.577058861639407,0.674032847455113,0.0969739858157055,"Within","Equivocal",TRUE,0.400363462543808,0.192925428635467,0.0247006178431877
"Probe_115",5.99301956398449,3.053474806336e-09,2.4426277795904e-08,TRUE,0.616652102375699,0.697399668255788,0.0807475658800889,"Equivocal","Equivocal",FALSE,0.352021172509788,0.285683881563557,0.050324812907991
"Probe_116",2.54954378908339,0.00297840480990341,0.0043163223079645,TRUE,0.514303913913476,0.639782396219492,0.125478482306016,"Within","Equivocal",TRUE,0.481022427395368,0.305849925590305,0.0684534660386516
"Probe_117",2.14852359118886,0.0133889046045903,0.0170093304858853,TRUE,0.57258497775706,0.671477958210466,0.0988929804534063,"Within","Equivocal",TRUE,0.405957332528226,0.25509341624732,0.0435174501685783
"Probe_118",1.34416064657382,0.190969917336777,0.200231709019625,FALSE,0.26779811789781,0.539515167906687,0.271717050008877,"Within","Within",FALSE,0.811840530010204,0.185853402989577,0.0319023749075584
"Probe_119",1.96642765439048,0.0257296682744912,0.0309677552445041,TRUE,0.417683774053497,0.593808791217443,0.176125017163946,"Within","Within",FALSE,0.612001148416042,0.219881619788122,0.0397115786146306
"Probe_120",3.0732822795366,0.000383792534006777,0.000686357100172663,TRUE,0.461473554453566,0.613616250926474,0.152142696472908,"Within","Equivocal",TRUE,0.551955608573063,0.326817089805083,0.0836389455717781
"Probe_121",0.974618916120984,0.477996161930141,0.483017888090328,FALSE,0.29025281866248,0.546267634506407,0.256014815843928,"Within","Within",FALSE,0.783704300966567,0.171032975245012,0.0266525784403143
"Probe_122",3.3018861354206,0.000154075224731098,0.000306680338891652,TRUE,0.360701992093175,0.570653179592283,0.209951187499107,"Within","Within",FALSE,0.690276059537827,0.237133895641156,0.0486692528927522
"Probe_123",2.37600384851003,0.00576031479102013,0.00785266370942513,TRUE,0.470252983521196,0.617793913198756,0.147540929677559,"Within","Equivocal",TRUE,0.540023042402453,0.224115738640074,0.0389230027594666
"Probe_124",4.34110766232386,2.30447795823707e-06,7.63863587353737e-06,TRUE,0.700843115278793,0.751641965160148,0.0507988498813556,"Equivocal","Equivocal",FALSE,0.256673044925921,0.260294343051008,0.034299971075785
"Probe_125",3.45490066100977,8.3318662528975e-05,0.000177546786442415,TRUE,0.523194861740671,0.644426700708243,0.121231838967573,"Within","Equivocal",TRUE,0.46932679936971,0.386974285639031,0.10820856637271
"Probe_126",2.2592347686754,0.00891118557646586,0.011726089449887,TRUE,0.602001268960462,0.688594616476671,0.0865933475162091,"Within","Equivocal",TRUE,0.369660473869129,0.22321221513941,0.0316068702660705
"Probe_127",2.69251282582723,0.00171530271045484,0.0026298470399958,TRUE,0.459807351737809,0.612831128799772,0.153023777061963,"Within","Equivocal",TRUE,0.55422541876539,0.253657189749348,0.0504823548212738
"Probe_128",1.54735550936379,0.104231379846486,0.113149196085294,FALSE,0.37576615224918,0.576481930590781,0.200715778341601,"Within","Within",FALSE,0.669681479550809,0.19547897942717,0.0326507450545449
"Probe_129",0.677726742510574,0.783391470059032,0.784906261449491,FALSE,0.339336831271939,0.562753460300401,0.223416629028461,"Within","Within",FALSE,0.719215846258369,0.200288601151454,0.0353169678997062
"Probe_130",1.51161766394981,0.116422090521416,0.125492419812475,FALSE,0.456296036355882,0.611184677293215,0.154888640937333,"Within","Equivocal",TRUE,0.559013793882086,0.379688224239568,0.113571002267729
"Probe_131",6.06538575207595,2.29537910900746e-09,1.91436524548218e-08,TRUE,0.6216585251492,0.700451273975957,0.0787927488267569,"Equivocal","Equivocal",FALSE,0.346062511250226,0.298820775571685,0.0545087189034336
"Probe_132",4.31231755909671,2.58982833512e-06,8.43915036652881e-06,TRUE,0.517888856976366,0.641646739628406,0.12375788265204,"Within","Equivocal",TRUE,0.476296982585714,0.265427647421539,0.0512956448328072
"Probe_133",2.83844505157374,0.000970372765763283,0.00157334185287732,TRUE,0.413462225593829,0.591990779749492,0.178528554155663,"Within","Within",FALSE,0.617816333225565,0.225026920437124,0.041768625401996
"Probe_134",1.06266402805697,0.394307241085464,0.400845339760509,FALSE,0.455201485596759,0.610673690903536,0.155472205306777,"Within","Equivocal",TRUE,0.56050777672458,0.311685619819956,0.0766290800032173
"Probe_135",2.30082104602889,0.00763453751998755,0.0101787496832304,TRUE,0.385884625480292,0.580516010903201,0.194631385422909,"Within","Within",FALSE,0.655789758029729,0.347846093519553,0.102459526312672
"Probe_136",1.6462921870596,0.076121680232719,0.0843387053095714,FALSE,0.58689553997684,0.679711246888727,0.0928157069118868,"Within","Equivocal",TRUE,0.38815586441226,0.216224333559123,0.0304942807001573
"Probe_137",1.31311979614091,0.208342315817582,0.217481324342203,FALSE,0.465203999971617,0.615383006914994,0.150179006943378,"Within","Equivocal",TRUE,0.546879601330225,0.182775465292605,0.0260449230210642
"Probe_138",1.70361918804396,0.0631313041265473,0.070813195255711,FALSE,0.608288179469447,0.692350166498012,0.084061987028565,"Within","Equivocal",TRUE,0.36205458874328,0.215857210560508,0.0292055039317502
"Probe_139",3.45500534768107,8.32835550261812e-05,0.000177495521346099,TRUE,0.611711298560904,0.694409435750891,0.0826981371899862,"Equivocal","Equivocal",FALSE,0.357936362202789,0.326769914684927,0.0664855352250705
"Probe_140",3.33125125303282,0.000136957155780548,0.000276652765757413,TRUE,0.642500415150606,0.713390041303139,0.0708896261525337,"Equivocal","Equivocal",FALSE,0.32164157145061,0.351317080711391,0.0721075261799689
"Probe_141",3.91201659548165,1.3131002456257e-05,3.48181830046143e-05,TRUE,0.508625061142744,0.636852098979621,0.128227037836877,"Within","Equivocal",TRUE,0.488533729937332,0.253184095971881,0.0472789910147115
"Probe_142",5.35330515429253,3.8852134953693e-08,2.2138412336331e-07,TRUE,0.642287195086394,0.713255751494368,0.0709685564079741,"Equivocal","Equivocal",FALSE,0.321888228374518,0.285177289651867,0.0475351100357189
"Probe_143",2.87123554402916,0.000853121708008775,0.00140076602225748,TRUE,0.456828606247673,0.611433691723937,0.154605085476265,"Within","Equivocal",TRUE,0.558287101629208,0.263448868051661,0.0546435693563483
"Probe_144",1.34949940701225,0.18810191282544,0.19736632214482,FALSE,0.585295758493632,0.67878203421406,0.0934862757204284,"Within","Equivocal",TRUE,0.390132569021453,0.191124430050476,0.023893634578727
"Probe_145",0.820131123398752,0.638394745871729,0.641389467284061,FALSE,0.164115959259702,0.515027289607238,0.350911330347536,"Within","Within",FALSE,0.923328028863342,0.345763337375745,0.11574472180883
"Probe_146",7.75180668132798,3.47233353181764e-12,7.3486289224752e-11,TRUE,0.780795985781841,0.809065640438967,0.0282696546571258,"Equivocal","Between",TRUE,0.175893440374792,0.367864429276007,0.0525580565980216
"Probe_147",3.18531444937808,0.000245631696714099,0.000462120162136165,TRUE,0.397485024347675,0.585257622018523,0.187772597670849,"Within","Within",FALSE,0.63982742583899,0.259931183764708,0.056602135108192
