"pair_label","var1","var2","r_R_billard","r_R_billard_defined","r_R_het","r_R_het_defined"
"Probe_7096--Probe_42","Probe_7096","Probe_42",0.956247787598265,TRUE,0.823132927303794,TRUE
"Probe_7096--Probe_7182","Probe_7096","Probe_7182",0.956247787598265,TRUE,0.823132927303794,TRUE
"Probe_7096--Probe_2799","Probe_7096","Probe_2799",0.962659070650881,TRUE,0.783750987305769,TRUE
"Probe_7096--Probe_5989","Probe_7096","Probe_5989",0.784358810278388,TRUE,0.674697600977533,TRUE
"Probe_7096--Probe_331","Probe_7096","Probe_331",0.911466884014552,TRUE,0.715124640609899,TRUE
"Probe_7096--Probe_746","Probe_7096","Probe_746",0.965052660915815,TRUE,0.796845627647769,TRUE
"Probe_7096--Probe_5320","Probe_7096","Probe_5320",0.962999687403328,TRUE,0.822779744062095,TRUE
"Probe_7096--Probe_3147","Probe_7096","Probe_3147",0.903993096905364,TRUE,0.777255904400379,TRUE
"Probe_7096--Probe_1277","Probe_7096","Probe_1277",0.866654154116359,TRUE,0.78781782619616,TRUE
"Probe_7096--Probe_2384","Probe_7096","Probe_2384",0.932809137885564,TRUE,0.755421597435818,TRUE
"Probe_7096--Probe_928","Probe_7096","Probe_928",0.829300750944788,TRUE,0.778968121419635,TRUE
"Probe_7096--Probe_8028","Probe_7096","Probe_8028",0.864921061387399,TRUE,0.666682718594761,TRUE
"Probe_7096--Probe_15809","Probe_7096","Probe_15809",0.911885885556619,TRUE,0.756378740909448,TRUE
"Probe_7096--Probe_3365","Probe_7096","Probe_3365",0.922503423624002,TRUE,0.712538604767014,TRUE
"Probe_7096--Probe_6729","Probe_7096","Probe_6729",0.9185754294268,TRUE,0.720921332890928,TRUE
"Probe_7096--Probe_1090","Probe_7096","Probe_1090",0.96722148040028,TRUE,0.835933527914235,TRUE
"Probe_7096--Probe_3539","Probe_7096","Probe_3539",0.924852247473674,TRUE,0.74104169557468,TRUE
"Probe_7096--Probe_6486","Probe_7096","Probe_6486",0.908007316875557,TRUE,0.712790692125602,TRUE
"Probe_7096--Probe_6813","Probe_7096","Probe_6813",0.944709205214686,TRUE,0.723856163466037,TRUE
"Probe_7096--Probe_13869","Probe_7096","Probe_13869",0.83284247272543,TRUE,0.673358263408247,TRUE
"Probe_7096--Probe_5186","Probe_7096","Probe_5186",0.880891838008783,TRUE,0.670942367610909,TRUE
"Probe_7096--Probe_3720","Probe_7096","Probe_3720",0.923940332290956,TRUE,0.674974329827714,TRUE
"Probe_7096--Probe_6142","Probe_7096","Probe_6142",0.903295180508204,TRUE,0.730251139711817,TRUE
"Probe_7096--Probe_3909","Probe_7096","Probe_3909",0.813340723241743,TRUE,0.698783482906789,TRUE
"Probe_7096--Probe_11812","Probe_7096","Probe_11812",0.706470291545108,TRUE,0.218329060051943,TRUE
"Probe_7096--Probe_2452","Probe_7096","Probe_2452",0.890127423097176,TRUE,0.70992652080145,TRUE
"Probe_7096--Probe_7001","Probe_7096","Probe_7001",0.29223986137835,TRUE,-0.200283333825868,TRUE
"Probe_4602--Probe_930","Probe_4602","Probe_930",0.879656816345313,TRUE,0.388178577327608,TRUE
"Probe_4602--Probe_9236","Probe_4602","Probe_9236",0.904411735762405,TRUE,0.753528952927397,TRUE
"Probe_4602--Probe_42","Probe_4602","Probe_42",0.949546168841144,TRUE,0.801268204568541,TRUE
"Probe_4602--Probe_7182","Probe_4602","Probe_7182",0.949546168841144,TRUE,0.801268204568541,TRUE
"Probe_4602--Probe_2799","Probe_4602","Probe_2799",0.916465331623175,TRUE,0.589005628115807,TRUE
"Probe_4602--Probe_5989","Probe_4602","Probe_5989",0.845195719620464,TRUE,0.802148146686006,TRUE
"Probe_4602--Probe_331","Probe_4602","Probe_331",0.94021268275458,TRUE,0.815501907634399,TRUE
"Probe_4602--Probe_746","Probe_4602","Probe_746",0.924717139228346,TRUE,0.630040604272512,TRUE
"Probe_4602--Probe_5320","Probe_4602","Probe_5320",0.974684298886747,TRUE,0.890771624364358,TRUE
"Probe_4602--Probe_3147","Probe_4602","Probe_3147",0.947668931987017,TRUE,0.895883795830711,TRUE
"Probe_4602--Probe_1277","Probe_4602","Probe_1277",0.913372404563134,TRUE,0.88575309258832,TRUE
"Probe_4602--Probe_2384","Probe_4602","Probe_2384",0.973933177885963,TRUE,0.912464359358573,TRUE
"Probe_4602--Probe_928","Probe_4602","Probe_928",0.88490127033865,TRUE,0.885045472609981,TRUE
"Probe_4602--Probe_8028","Probe_4602","Probe_8028",0.918240931023996,TRUE,0.821252198437029,TRUE
"Probe_4602--Probe_15809","Probe_4602","Probe_15809",0.965961467690091,TRUE,0.925799770319151,TRUE
"Probe_4602--Probe_3365","Probe_4602","Probe_3365",0.933456482285633,TRUE,0.761960076619468,TRUE
"Probe_4602--Probe_6729","Probe_4602","Probe_6729",0.954154708290336,TRUE,0.851911161288726,TRUE
"Probe_4602--Probe_1090","Probe_4602","Probe_1090",0.973961765989512,TRUE,0.88619312254884,TRUE
"Probe_4602--Probe_3539","Probe_4602","Probe_3539",0.96028159240814,TRUE,0.871164829848725,TRUE
"Probe_4602--Probe_6486","Probe_4602","Probe_6486",0.931917131646472,TRUE,0.793742467103883,TRUE
"Probe_4602--Probe_6813","Probe_4602","Probe_6813",0.942936335421187,TRUE,0.747852191494905,TRUE
"Probe_4602--Probe_13869","Probe_4602","Probe_13869",0.887887165605787,TRUE,0.80889588966195,TRUE
"Probe_4602--Probe_5186","Probe_4602","Probe_5186",0.935447484421811,TRUE,0.842524158894566,TRUE
"Probe_4602--Probe_3720","Probe_4602","Probe_3720",0.939115048796898,TRUE,0.757914153991121,TRUE
"Probe_4602--Probe_6142","Probe_4602","Probe_6142",0.944285005329685,TRUE,0.857418268837999,TRUE
"Probe_4602--Probe_3909","Probe_4602","Probe_3909",0.875705277995912,TRUE,0.836889190009829,TRUE
"Probe_4602--Probe_11812","Probe_4602","Probe_11812",0.679158436650526,TRUE,0.173333879614121,TRUE
"Probe_4602--Probe_2452","Probe_4602","Probe_2452",0.932210930818698,TRUE,0.835543482502513,TRUE
"Probe_4602--Probe_7001","Probe_4602","Probe_7001",0.228514840117036,TRUE,-0.294484721479023,TRUE
"Probe_930--Probe_9236","Probe_930","Probe_9236",0.710244364151138,TRUE,0.0084218836016898,TRUE
"Probe_930--Probe_42","Probe_930","Probe_42",0.864423121097844,TRUE,0.362775168001993,TRUE
"Probe_930--Probe_7182","Probe_930","Probe_7182",0.864423121097844,TRUE,0.362775168001993,TRUE
"Probe_930--Probe_2799","Probe_930","Probe_2799",0.978218996346234,TRUE,0.847816700405008,TRUE
"Probe_930--Probe_5989","Probe_930","Probe_5989",0.680607986357427,TRUE,0.375410041298715,TRUE
"Probe_930--Probe_331","Probe_930","Probe_331",0.818286015972264,TRUE,0.309766571155821,TRUE
"Probe_930--Probe_746","Probe_930","Probe_746",0.974080689600453,TRUE,0.81191422199577,TRUE
"Probe_930--Probe_5320","Probe_930","Probe_5320",0.905005173984351,TRUE,0.494354245573042,TRUE
"Probe_930--Probe_3147","Probe_930","Probe_3147",0.809500525850331,TRUE,0.430205381779354,TRUE
"Probe_930--Probe_1277","Probe_930","Probe_1277",0.747636133742379,TRUE,0.409489710529357,TRUE
"Probe_930--Probe_2384","Probe_930","Probe_2384",0.851680471393919,TRUE,0.376123390795391,TRUE
"Probe_930--Probe_928","Probe_930","Probe_928",0.699648538450255,TRUE,0.399735382825989,TRUE
"Probe_930--Probe_8028","Probe_930","Probe_8028",0.721327064184683,TRUE,0.119825262623892,TRUE
"Probe_930--Probe_15809","Probe_930","Probe_15809",0.784425044719368,TRUE,0.235863673055102,TRUE
"Probe_930--Probe_3365","Probe_930","Probe_3365",0.883162934311903,TRUE,0.528639161618945,TRUE
"Probe_930--Probe_6729","Probe_930","Probe_6729",0.817142345522825,TRUE,0.261087836911303,TRUE
"Probe_930--Probe_1090","Probe_930","Probe_1090",0.897540125518289,TRUE,0.426433728051644,TRUE
"Probe_930--Probe_3539","Probe_930","Probe_3539",0.842877479213788,TRUE,0.370767321192221,TRUE
"Probe_930--Probe_6486","Probe_930","Probe_6486",0.82313380801585,TRUE,0.351782186126577,TRUE
"Probe_930--Probe_6813","Probe_930","Probe_6813",0.912672873042693,TRUE,0.518116245465908,TRUE
"Probe_930--Probe_13869","Probe_930","Probe_13869",0.728625339464927,TRUE,0.329316986783055,TRUE
"Probe_930--Probe_5186","Probe_930","Probe_5186",0.776675449806867,TRUE,0.255229265182233,TRUE
"Probe_930--Probe_3720","Probe_930","Probe_3720",0.876179371661826,TRUE,0.416946043136439,TRUE
"Probe_930--Probe_6142","Probe_930","Probe_6142",0.783544440212723,TRUE,0.243352066011181,TRUE
"Probe_930--Probe_3909","Probe_930","Probe_3909",0.69930030770719,TRUE,0.351113834526545,TRUE
"Probe_930--Probe_11812","Probe_930","Probe_11812",0.664698754833392,TRUE,0.0265912496503263,TRUE
"Probe_930--Probe_2452","Probe_930","Probe_2452",0.791402834927845,TRUE,0.325962257337684,TRUE
"Probe_930--Probe_7001","Probe_930","Probe_7001",0.368793293804957,TRUE,-0.0376247875334024,TRUE
"Probe_9236--Probe_42","Probe_9236","Probe_42",0.947639399998194,TRUE,0.880451198195179,TRUE
"Probe_9236--Probe_7182","Probe_9236","Probe_7182",0.947639399998194,TRUE,0.880451198195179,TRUE
"Probe_9236--Probe_2799","Probe_9236","Probe_2799",0.756323409541206,TRUE,0.200033358984095,TRUE
"Probe_9236--Probe_5989","Probe_9236","Probe_5989",0.671028292957894,TRUE,0.395940663236568,TRUE
"Probe_9236--Probe_331","Probe_9236","Probe_331",0.848705263735634,TRUE,0.607215515631725,TRUE
"Probe_9236--Probe_746","Probe_9236","Probe_746",0.774073237831975,TRUE,0.264032596137306,TRUE
"Probe_9236--Probe_5320","Probe_9236","Probe_5320",0.874728671757735,TRUE,0.659677853234412,TRUE
"Probe_9236--Probe_3147","Probe_9236","Probe_3147",0.825304289474267,TRUE,0.582817328884283,TRUE
"Probe_9236--Probe_1277","Probe_9236","Probe_1277",0.785188617568904,TRUE,0.555951209464078,TRUE
"Probe_9236--Probe_2384","Probe_9236","Probe_2384",0.861827490169735,TRUE,0.629726524544524,TRUE
"Probe_9236--Probe_928","Probe_9236","Probe_928",0.760227757504166,TRUE,0.557535144639011,TRUE
"Probe_9236--Probe_8028","Probe_9236","Probe_8028",0.947707575543987,TRUE,0.879002988007214,TRUE
"Probe_9236--Probe_15809","Probe_9236","Probe_15809",0.928408633217728,TRUE,0.82136062314222,TRUE
"Probe_9236--Probe_3365","Probe_9236","Probe_3365",0.762342632214298,TRUE,0.349139520754607,TRUE
"Probe_9236--Probe_6729","Probe_9236","Probe_6729",0.927216488172569,TRUE,0.813852501229127,TRUE
"Probe_9236--Probe_1090","Probe_9236","Probe_1090",0.903228102586948,TRUE,0.757817344739446,TRUE
"Probe_9236--Probe_3539","Probe_9236","Probe_3539",0.839025347222158,TRUE,0.571893379318158,TRUE
"Probe_9236--Probe_6486","Probe_9236","Probe_6486",0.791042101078264,TRUE,0.460529748523847,TRUE
"Probe_9236--Probe_6813","Probe_9236","Probe_6813",0.772007934526026,TRUE,0.313051001372379,TRUE
"Probe_9236--Probe_13869","Probe_9236","Probe_13869",0.753568488132012,TRUE,0.4848432671164,TRUE
"Probe_9236--Probe_5186","Probe_9236","Probe_5186",0.811125367360765,TRUE,0.538609244582373,TRUE
"Probe_9236--Probe_3720","Probe_9236","Probe_3720",0.788178152168195,TRUE,0.398024658643441,TRUE
"Probe_9236--Probe_6142","Probe_9236","Probe_6142",0.942543621693991,TRUE,0.857469393575796,TRUE
"Probe_9236--Probe_3909","Probe_9236","Probe_3909",0.71165443181058,TRUE,0.442641972348122,TRUE
"Probe_9236--Probe_11812","Probe_9236","Probe_11812",0.674842780343737,TRUE,0.290739075073368,TRUE
"Probe_9236--Probe_2452","Probe_9236","Probe_2452",0.811704086045892,TRUE,0.542386108812394,TRUE
"Probe_9236--Probe_7001","Probe_9236","Probe_7001",0.244122305997882,TRUE,-0.1208985154996,TRUE
"Probe_42--Probe_7182","Probe_42","Probe_7182",1,TRUE,1,TRUE
"Probe_42--Probe_2799","Probe_42","Probe_2799",0.904543282153449,TRUE,0.57022269375936,TRUE
"Probe_42--Probe_5989","Probe_42","Probe_5989",0.710171490445149,TRUE,0.451882361850534,TRUE
"Probe_42--Probe_331","Probe_42","Probe_331",0.86537311161666,TRUE,0.567161864654259,TRUE
"Probe_42--Probe_746","Probe_42","Probe_746",0.902371982675409,TRUE,0.554557463937053,TRUE
"Probe_42--Probe_5320","Probe_42","Probe_5320",0.918396256745499,TRUE,0.668484754467623,TRUE
"Probe_42--Probe_3147","Probe_42","Probe_3147",0.856041422325995,TRUE,0.610851325399773,TRUE
"Probe_42--Probe_1277","Probe_42","Probe_1277",0.831580790367733,TRUE,0.650106354794874,TRUE
"Probe_42--Probe_2384","Probe_42","Probe_2384",0.895953705241376,TRUE,0.635362999572936,TRUE
"Probe_42--Probe_928","Probe_42","Probe_928",0.794823442802142,TRUE,0.638751535754309,TRUE
"Probe_42--Probe_8028","Probe_42","Probe_8028",0.900926884926927,TRUE,0.761988323991526,TRUE
"Probe_42--Probe_15809","Probe_42","Probe_15809",0.918149325350041,TRUE,0.765632202480474,TRUE
"Probe_42--Probe_3365","Probe_42","Probe_3365",0.83780003892147,TRUE,0.430252974536288,TRUE
"Probe_42--Probe_6729","Probe_42","Probe_6729",0.922190410999634,TRUE,0.74219177760249,TRUE
"Probe_42--Probe_1090","Probe_42","Probe_1090",0.958520739694358,TRUE,0.833012649804073,TRUE
"Probe_42--Probe_3539","Probe_42","Probe_3539",0.875749632747306,TRUE,0.579610562539566,TRUE
"Probe_42--Probe_6486","Probe_42","Probe_6486",0.844458126301609,TRUE,0.507879384095746,TRUE
"Probe_42--Probe_6813","Probe_42","Probe_6813",0.864291572625664,TRUE,0.434007202673261,TRUE
"Probe_42--Probe_13869","Probe_42","Probe_13869",0.771679548492091,TRUE,0.484117937492299,TRUE
"Probe_42--Probe_5186","Probe_42","Probe_5186",0.829004810817701,TRUE,0.509925675625057,TRUE
"Probe_42--Probe_3720","Probe_42","Probe_3720",0.847951265319518,TRUE,0.422995105000809,TRUE
"Probe_42--Probe_6142","Probe_42","Probe_6142",0.915421572463574,TRUE,0.760694400076145,TRUE
"Probe_42--Probe_3909","Probe_42","Probe_3909",0.752442132795878,TRUE,0.505589558184388,TRUE
"Probe_42--Probe_11812","Probe_42","Probe_11812",0.771720726258507,TRUE,0.449691737945234,TRUE
"Probe_42--Probe_2452","Probe_42","Probe_2452",0.833414334346213,TRUE,0.527990389883772,TRUE
"Probe_42--Probe_7001","Probe_42","Probe_7001",0.300439996343083,TRUE,-0.112667311613002,TRUE
"Probe_7182--Probe_2799","Probe_7182","Probe_2799",0.904543282153449,TRUE,0.57022269375936,TRUE
"Probe_7182--Probe_5989","Probe_7182","Probe_5989",0.710171490445149,TRUE,0.451882361850534,TRUE
"Probe_7182--Probe_331","Probe_7182","Probe_331",0.86537311161666,TRUE,0.567161864654259,TRUE
"Probe_7182--Probe_746","Probe_7182","Probe_746",0.902371982675409,TRUE,0.554557463937053,TRUE
"Probe_7182--Probe_5320","Probe_7182","Probe_5320",0.918396256745499,TRUE,0.668484754467623,TRUE
"Probe_7182--Probe_3147","Probe_7182","Probe_3147",0.856041422325995,TRUE,0.610851325399773,TRUE
"Probe_7182--Probe_1277","Probe_7182","Probe_1277",0.831580790367733,TRUE,0.650106354794874,TRUE
"Probe_7182--Probe_2384","Probe_7182","Probe_2384",0.895953705241376,TRUE,0.635362999572936,TRUE
"Probe_7182--Probe_928","Probe_7182","Probe_928",0.794823442802142,TRUE,0.638751535754309,TRUE
"Probe_7182--Probe_8028","Probe_7182","Probe_8028",0.900926884926927,TRUE,0.761988323991526,TRUE
"Probe_7182--Probe_15809","Probe_7182","Probe_15809",0.918149325350041,TRUE,0.765632202480474,TRUE
"Probe_7182--Probe_3365","Probe_7182","Probe_3365",0.83780003892147,TRUE,0.430252974536288,TRUE
"Probe_7182--Probe_6729","Probe_7182","Probe_6729",0.922190410999634,TRUE,0.74219177760249,TRUE
"Probe_7182--Probe_1090","Probe_7182","Probe_1090",0.958520739694358,TRUE,0.833012649804073,TRUE
"Probe_7182--Probe_3539","Probe_7182","Probe_3539",0.875749632747306,TRUE,0.579610562539566,TRUE
"Probe_7182--Probe_6486","Probe_7182","Probe_6486",0.844458126301609,TRUE,0.507879384095746,TRUE
"Probe_7182--Probe_6813","Probe_7182","Probe_6813",0.864291572625664,TRUE,0.434007202673261,TRUE
"Probe_7182--Probe_13869","Probe_7182","Probe_13869",0.771679548492091,TRUE,0.484117937492299,TRUE
"Probe_7182--Probe_5186","Probe_7182","Probe_5186",0.829004810817701,TRUE,0.509925675625057,TRUE
"Probe_7182--Probe_3720","Probe_7182","Probe_3720",0.847951265319518,TRUE,0.422995105000809,TRUE
"Probe_7182--Probe_6142","Probe_7182","Probe_6142",0.915421572463574,TRUE,0.760694400076145,TRUE
"Probe_7182--Probe_3909","Probe_7182","Probe_3909",0.752442132795878,TRUE,0.505589558184388,TRUE
"Probe_7182--Probe_11812","Probe_7182","Probe_11812",0.771720726258507,TRUE,0.449691737945234,TRUE
"Probe_7182--Probe_2452","Probe_7182","Probe_2452",0.833414334346213,TRUE,0.527990389883772,TRUE
"Probe_7182--Probe_7001","Probe_7182","Probe_7001",0.300439996343083,TRUE,-0.112667311613002,TRUE
"Probe_2799--Probe_5989","Probe_2799","Probe_5989",0.740386424292526,TRUE,0.574591299999414,TRUE
"Probe_2799--Probe_331","Probe_2799","Probe_331",0.8488665237009,TRUE,0.448695853265354,TRUE
"Probe_2799--Probe_746","Probe_2799","Probe_746",0.986552816323609,TRUE,0.90372246303569,TRUE
"Probe_2799--Probe_5320","Probe_2799","Probe_5320",0.916929333787643,TRUE,0.562992650155394,TRUE
"Probe_2799--Probe_3147","Probe_2799","Probe_3147",0.848139895269545,TRUE,0.5872237178304,TRUE
"Probe_2799--Probe_1277","Probe_2799","Probe_1277",0.81486290159072,TRUE,0.652708018834322,TRUE
"Probe_2799--Probe_2384","Probe_2799","Probe_2384",0.889101871468597,TRUE,0.557147641926951,TRUE
"Probe_2799--Probe_928","Probe_2799","Probe_928",0.772128016103185,TRUE,0.644852350713524,TRUE
"Probe_2799--Probe_8028","Probe_2799","Probe_8028",0.751863752964792,TRUE,0.243006332955038,TRUE
"Probe_2799--Probe_15809","Probe_2799","Probe_15809",0.832497069546159,TRUE,0.443429138663788,TRUE
"Probe_2799--Probe_3365","Probe_2799","Probe_3365",0.898808841004821,TRUE,0.604213269975995,TRUE
"Probe_2799--Probe_6729","Probe_2799","Probe_6729",0.843667864566201,TRUE,0.38593336735728,TRUE
"Probe_2799--Probe_1090","Probe_2799","Probe_1090",0.922372044978698,TRUE,0.572346089890818,TRUE
"Probe_2799--Probe_3539","Probe_2799","Probe_3539",0.876491307880154,TRUE,0.528865822106934,TRUE
"Probe_2799--Probe_6486","Probe_2799","Probe_6486",0.862271142100644,TRUE,0.526330106857601,TRUE
"Probe_2799--Probe_6813","Probe_2799","Probe_6813",0.936187369545954,TRUE,0.655090276006958,TRUE
"Probe_2799--Probe_13869","Probe_2799","Probe_13869",0.779762806799492,TRUE,0.515754450496862,TRUE
"Probe_2799--Probe_5186","Probe_2799","Probe_5186",0.818672352976802,TRUE,0.431144566476806,TRUE
"Probe_2799--Probe_3720","Probe_2799","Probe_3720",0.897166378366336,TRUE,0.526822109455235,TRUE
"Probe_2799--Probe_6142","Probe_2799","Probe_6142",0.801907112446835,TRUE,0.323238298404495,TRUE
"Probe_2799--Probe_3909","Probe_2799","Probe_3909",0.769993528669269,TRUE,0.595033157736337,TRUE
"Probe_2799--Probe_11812","Probe_2799","Probe_11812",0.743939889719727,TRUE,0.325683877711761,TRUE
"Probe_2799--Probe_2452","Probe_2799","Probe_2452",0.830568233112213,TRUE,0.48874084130289,TRUE
"Probe_2799--Probe_7001","Probe_2799","Probe_7001",0.37315576953659,TRUE,-0.0234913081700226,TRUE
"Probe_5989--Probe_331","Probe_5989","Probe_331",0.912343292911024,TRUE,0.895924387629143,TRUE
"Probe_5989--Probe_746","Probe_5989","Probe_746",0.720883182296813,TRUE,0.517819709543042,TRUE
"Probe_5989--Probe_5320","Probe_5989","Probe_5320",0.859450741723123,TRUE,0.855063999056132,TRUE
"Probe_5989--Probe_3147","Probe_5989","Probe_3147",0.956393162009594,TRUE,0.954691072578948,TRUE
"Probe_5989--Probe_1277","Probe_5989","Probe_1277",0.971997111740916,TRUE,0.958990302326724,TRUE
"Probe_5989--Probe_2384","Probe_5989","Probe_2384",0.922386687751539,TRUE,0.943513559861447,TRUE
"Probe_5989--Probe_928","Probe_5989","Probe_928",0.980307257103066,TRUE,0.968187205463944,TRUE
"Probe_5989--Probe_8028","Probe_5989","Probe_8028",0.795967417741477,TRUE,0.64266155451202,TRUE
"Probe_5989--Probe_15809","Probe_5989","Probe_15809",0.891461542072919,TRUE,0.838515935173301,TRUE
"Probe_5989--Probe_3365","Probe_5989","Probe_3365",0.927708360543593,TRUE,0.95554185851492,TRUE
"Probe_5989--Probe_6729","Probe_5989","Probe_6729",0.852049848878396,TRUE,0.772266775915027,TRUE
"Probe_5989--Probe_1090","Probe_5989","Probe_1090",0.81687959212469,TRUE,0.750726399134454,TRUE
"Probe_5989--Probe_3539","Probe_5989","Probe_3539",0.926451036345902,TRUE,0.940765350730095,TRUE
"Probe_5989--Probe_6486","Probe_5989","Probe_6486",0.936721203463303,TRUE,0.943362616187107,TRUE
"Probe_5989--Probe_6813","Probe_5989","Probe_6813",0.89066097894953,TRUE,0.952906358237568,TRUE
"Probe_5989--Probe_13869","Probe_5989","Probe_13869",0.973885655172522,TRUE,0.96295794770918,TRUE
"Probe_5989--Probe_5186","Probe_5989","Probe_5186",0.957023355438341,TRUE,0.962972430464401,TRUE
"Probe_5989--Probe_3720","Probe_5989","Probe_3720",0.907232040683528,TRUE,0.939767245335486,TRUE
"Probe_5989--Probe_6142","Probe_5989","Probe_6142",0.829467989787552,TRUE,0.71031524864556,TRUE
"Probe_5989--Probe_3909","Probe_5989","Probe_3909",0.992335387190947,TRUE,0.988656768754715,TRUE
"Probe_5989--Probe_11812","Probe_5989","Probe_11812",0.388940748769658,TRUE,-0.084929086932936,TRUE
"Probe_5989--Probe_2452","Probe_5989","Probe_2452",0.950437030033671,TRUE,0.948174355778062,TRUE
"Probe_5989--Probe_7001","Probe_5989","Probe_7001",0.160201080156739,TRUE,-0.12927433797722,TRUE
"Probe_331--Probe_746","Probe_331","Probe_746",0.862149724097708,TRUE,0.506433941616977,TRUE
"Probe_331--Probe_5320","Probe_331","Probe_5320",0.967512849336867,TRUE,0.916731374492851,TRUE
"Probe_331--Probe_3147","Probe_331","Probe_3147",0.983814409376372,TRUE,0.965856087440389,TRUE
"Probe_331--Probe_1277","Probe_331","Probe_1277",0.933132347752216,TRUE,0.884458742194022,TRUE
"Probe_331--Probe_2384","Probe_331","Probe_2384",0.980219994018032,TRUE,0.941943715291305,TRUE
"Probe_331--Probe_928","Probe_331","Probe_928",0.915335711188803,TRUE,0.889915217864042,TRUE
"Probe_331--Probe_8028","Probe_331","Probe_8028",0.904564969123158,TRUE,0.768770193602607,TRUE
"Probe_331--Probe_15809","Probe_331","Probe_15809",0.967109025875529,TRUE,0.910855397824681,TRUE
"Probe_331--Probe_3365","Probe_331","Probe_3365",0.972066681291654,TRUE,0.916678901204324,TRUE
"Probe_331--Probe_6729","Probe_331","Probe_6729",0.951127173999717,TRUE,0.854644278774811,TRUE
"Probe_331--Probe_1090","Probe_331","Probe_1090",0.93808231744781,TRUE,0.812964638099892,TRUE
"Probe_331--Probe_3539","Probe_331","Probe_3539",0.974531689013131,TRUE,0.924371308476177,TRUE
"Probe_331--Probe_6486","Probe_331","Probe_6486",0.983182295508272,TRUE,0.952040666118589,TRUE
"Probe_331--Probe_6813","Probe_331","Probe_6813",0.960033689611523,TRUE,0.893977852516764,TRUE
"Probe_331--Probe_13869","Probe_331","Probe_13869",0.9458380848053,TRUE,0.911583407471798,TRUE
"Probe_331--Probe_5186","Probe_331","Probe_5186",0.978057976351134,TRUE,0.946018002309653,TRUE
"Probe_331--Probe_3720","Probe_331","Probe_3720",0.980834457204187,TRUE,0.949803404530246,TRUE
"Probe_331--Probe_6142","Probe_331","Probe_6142",0.952585564383347,TRUE,0.872115095501561,TRUE
"Probe_331--Probe_3909","Probe_331","Probe_3909",0.916233537414299,TRUE,0.877597270186585,TRUE
"Probe_331--Probe_11812","Probe_331","Probe_11812",0.548676139101919,TRUE,-0.0629842840644115,TRUE
"Probe_331--Probe_2452","Probe_331","Probe_2452",0.988142079055284,TRUE,0.973952447540221,TRUE
"Probe_331--Probe_7001","Probe_331","Probe_7001",0.265807390600398,TRUE,-0.126685974414974,TRUE
"Probe_746--Probe_5320","Probe_746","Probe_5320",0.925331585940633,TRUE,0.604074891376011,TRUE
"Probe_746--Probe_3147","Probe_746","Probe_3147",0.848840636058988,TRUE,0.59518206660079,TRUE
"Probe_746--Probe_1277","Probe_746","Probe_1277",0.798335850030889,TRUE,0.601958682768878,TRUE
"Probe_746--Probe_2384","Probe_746","Probe_2384",0.888270986729239,TRUE,0.550813868622867,TRUE
"Probe_746--Probe_928","Probe_746","Probe_928",0.751887537098367,TRUE,0.58691443403247,TRUE
"Probe_746--Probe_8028","Probe_746","Probe_8028",0.754453924430985,TRUE,0.244986319879497,TRUE
"Probe_746--Probe_15809","Probe_746","Probe_15809",0.835881922682733,TRUE,0.45560600415915,TRUE
"Probe_746--Probe_3365","Probe_746","Probe_3365",0.89405965556258,TRUE,0.580326796458345,TRUE
"Probe_746--Probe_6729","Probe_746","Probe_6729",0.841004861652286,TRUE,0.365016516273528,TRUE
"Probe_746--Probe_1090","Probe_746","Probe_1090",0.917023133151338,TRUE,0.531334716638429,TRUE
"Probe_746--Probe_3539","Probe_746","Probe_3539",0.872888437868652,TRUE,0.509044129234213,TRUE
"Probe_746--Probe_6486","Probe_746","Probe_6486",0.869829612390417,TRUE,0.560582282835187,TRUE
"Probe_746--Probe_6813","Probe_746","Probe_6813",0.930760136605609,TRUE,0.617467488019123,TRUE
"Probe_746--Probe_13869","Probe_746","Probe_13869",0.766486684151736,TRUE,0.4710860864195,TRUE
"Probe_746--Probe_5186","Probe_746","Probe_5186",0.818159392139428,TRUE,0.426546441361043,TRUE
"Probe_746--Probe_3720","Probe_746","Probe_3720",0.896827516754179,TRUE,0.518851654432871,TRUE
"Probe_746--Probe_6142","Probe_746","Probe_6142",0.813350865872621,TRUE,0.36615855815447,TRUE
"Probe_746--Probe_3909","Probe_746","Probe_3909",0.753731494817003,TRUE,0.547353232173151,TRUE
"Probe_746--Probe_11812","Probe_746","Probe_11812",0.752399365419915,TRUE,0.355364072790752,TRUE
"Probe_746--Probe_2452","Probe_746","Probe_2452",0.838547497125883,TRUE,0.523298817478588,TRUE
"Probe_746--Probe_7001","Probe_746","Probe_7001",0.336890031905558,TRUE,-0.141418291076559,TRUE
"Probe_5320--Probe_3147","Probe_5320","Probe_3147",0.961498436700572,TRUE,0.951014837370943,TRUE
"Probe_5320--Probe_1277","Probe_5320","Probe_1277",0.89970693293747,TRUE,0.860111957436946,TRUE
"Probe_5320--Probe_2384","Probe_5320","Probe_2384",0.983774711563185,TRUE,0.95368481410978,TRUE
"Probe_5320--Probe_928","Probe_5320","Probe_928",0.874471514378187,TRUE,0.873596256044438,TRUE
"Probe_5320--Probe_8028","Probe_5320","Probe_8028",0.914767541143982,TRUE,0.818191658988439,TRUE
"Probe_5320--Probe_15809","Probe_5320","Probe_15809",0.963386741416559,TRUE,0.92565624384489,TRUE
